RecID,Recipe Name,Chef Name,Recipe Category,Recipe Description,Serving Size (PAX),Portion Size (grams or ounces),Plate Category,Cuisine Type,Cooking Method,Yield (Servings),RecipeImageCategory,Energy(kcal/100g),Fat(g/100g),SatFat(g/100g),Carb(g/100g),Sugar(g/100g),AddedSugar(g/100g),Fiber(g/100g),Protein(g/100g),Sodium(mg/100g),Salt(mg/100g),Cholesterol(g/100g),Vitamin D (g/100g),Calcium (g/100g),Iron(g/100g),Potassium(g/100g),%ofFruitsVegNutsOil,NUTRIGRADE,Celery,Cereals w/ Gluten,Crustaceans,Egg,Fish,Lupin,Milk,Molluscan Shellfish,Mustard,nuts,Peanut,Sesame,Soy,Sulfites,ALLERGENCONTAINS
SKER-PC-026,Vanilla Panna Cotta With Fruit Jelly,Petrauskiene Natalija  ,Sauce,,6,120,Dessert,,BOIL,,"Desserts & Pastries (Cakes, Pies, Puddings)",124.15,3.41,2.31,23.19,20.35,6.23,0.23,5.51,43.91,11.05,0.13,0.0013,0.12,0.04,0.15,20.19,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Milk
SKER-PC-027,Pizza Capricciosa,Skurvidas Ernestas ,Pizza,"Spicy pepperoni pizza with tomato sauce, mozzarella and sliced chillies.",4,280,Main Dish,,BAKE,1120,Street Food,344.21,17.39,7.31,34.19,4.21,1.43,2.35,14.19,541.91,1373.95,0.03,0.01,0.28,0.02,0.23,23.11,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
SKER-PC-028,Pizza Capricciosa,Skurvidas Ernestas ,Pizza,Alsatian-style thin pizza with crème fraîche,4,280,Main Dish,,BAKE,1120,Street Food,344.21,17.39,8.23,34.19,2.51,0.71,2.35,12.11,433.91,109.23,0.23,0.01,0.24,0.02,0.23,23.11,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
SKER-PP-054,Potato Pancakes,Skurvidas Ernestas ,Potatoes,Crispy pan-fried potato pancakes.,4,220,Side Dish,,FRIED,880,Potatoes,184.21,7.39,1.11,24.19,1.41,0,2.51,3.44,243.75,612.5,0.93,0,0.13,0.83,0.73,0.2,C,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg"
SKER-PS-003,Pork schnitzel,Skurvidas Ernestas ,Meat,breaded pork steak,50,150,Main Dish,International,FRIED,6000,Breaded Pork,343.21,20.55,7.35,10.23,0.51,0,0.71,23.19,433.91,109.23,0.065,0.0012,0.021,0.93,0.43,0,C,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg"
SKER-PS-012,Beef schnitzel Vienna,Stone Marijana,Meat,breaded beef steak,50,150,Main Dish,International,FRIED,7000,Breaded Beef,234.15,10.31,2.51,10.19,0.51,0,0.51,23.19,351.19,89.19,0.061,0.0012,0.021,0.0023,0.031,0,C,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg"
SKER-PS-038,Pork Soup,Skurvidas Ernestas ,Soup,Hearty pork soup with vegetables and a light savoury broth.,4,300,Soup Of Day,,STEWED,1200,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",83.19,2.41,0.73,12.19,2.35,0,1.93,5.51,244.91,620.91,0.16,0.01,0.15,0.93,0.43,0.25,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
SKER-PV-006,pork Vindaloo,Skurvidas Ernestas ,Meat,stewed thai pork,50,150,Main Dish,International,STEWED,7000,Stewed Pork,243.11,17.39,6.23,6.53,2.19,0,0.71,23.19,433.33,109.33,0.065,0.0004,0.021,0.0018,0.394,14.29,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-PWP-047,Pasta With Pork,Skurvidas Ernestas ,Pasta,Pasta served with tender pork and sauce.,4,330,Main Dish,,STEWED,1320,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",234.15,8.51,1.93,28.39,4.23,0,2.55,18.29,351.19,88,0.046,0.0012,0.021,0.0085,0.351,14.29,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-RCB-029,Roasted Chicken Breast,Skurvidas Ernestas ,Meat,Oven-roasted chicken breast seasoned with herbs.,4,300,Main Dish,,ROAST,1200,Roasted Chicken,165.38,3.53,0.93,0.17,0.01,0,0,31.19,433.33,109.33,0.085,0.005,0.012,0.93,0.33,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-RF-052,Redfish Fillet,Skurvidas Ernestas ,Fish & Seafood,"Redfish fillet cooked with lemon, olive oil and herbs",4,300,Main Dish,,BAKE,1200,Baked Fish Fillet,143.88,3.54,0.63,0,0,0,0,26.3,240,600,0.06,0.0006,0.02,0.001,0.4,0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
SKER-RTWPS-056,Roast Turkey With Pesto Sauce,Skurvidas Ernestas ,Meat,Roasted turkey served with basil pesto sauce.,4,330,Main Dish,,ROAST,1320,Roasted Chicken,162.41,3.94,1.04,0.34,0.04,0.04,0.04,32.19,434.85,109.21,0.085,0.0004,0.012,0.93,0.33,2.41,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-S-044,Sushi,Skurvidas Ernestas ,Fish & Seafood,,4,280,Main Dish,,BOIL,1120,Stir-Fried Noodles (Asian Style),173.41,2.51,0.35,30.19,2.31,1.07,1.21,10.39,351.19,88.23,0.24,0.0012,0.015,0.73,0.92,0.05,B,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Fish, Soy"
SKER-SASP-002,Sweet and sour Pork,Skurvidas Ernestas ,Meat,fried pork stripes with vibrant sauce,50,120,Main Dish,International,FRIED,7500,Stir-Fry Pork,243.51,14.29,4.93,15.19,6.35,2.51,1.41,18.39,433.33,109.33,0.058,0.0003,0.021,0.93,0.33,23.19,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-SCAP-037,Steamed Carrots And Peas,Skurvidas Ernestas ,Vegetables,Simple steamed carrots and green peas,4,220,Side Dish,,STEAM,880,Steamed Vegetables,45.19,0.63,0.19,9.41,4.19,0,2.81,2.55,104.55,262.88,0,0,0.038,0.85,355.41,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-SF-048,Salmon Fillet,Skurvidas Ernestas ,Fish & Seafood,"Salmon fillet cooked with lemon, dill and olive oil until tender.",4,300,Main Dish,,BAKE,1200,Baked Fish Fillet,208.45,12.24,2.14,0,0,0,0,20.57,241.19,606.98,0.059,0.00065,0.015,0.0013,0.394,0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
SKER-SP-053,Salmon Pasta,Skurvidas Ernestas ,Pasta,Creamy pasta with salmon.,4,340,Main Dish,,BOIL,1360,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",234.15,12.31,7.19,20.19,1.41,0,1.35,23.19,351.19,88.35,0.59,0.0012,0.17,1.31,0.43,5.26,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
SKER-SR-024,Sticky Rice,Skurvidas Ernestas ,Rice & Grains,Steamed glutinous rice with a soft and sticky texture.,4,220,Side Dish,,STEAM,880,Rice,130,0.2,0,28.5,0.1,0,0.5,2.5,5,5,0,0,0.01,0.2,0.1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-SVPL-022,Sous Vide Pork Loin,Skurvidas Ernestas ,Meat,Tender pork loin cooked sous vide and finished with a light sear.,4,320,Main Dish,,ROAST,1280,Roasted Pork,243.19,14.41,4.93,0,0,0,0,26.51,433.75,109.34,0.074,0.0012,0.005,0.0018,0.43,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-T-021,Tzatziki,Skurvidas Ernestas ,Sauce,Greek yogurt sauce,4,80,Side Dish,,RAW,320,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",44.45,3.41,2.23,6.23,4.23,0,0.45,3.41,233.75,233.75,0.01,0,0.08,0.23,0.85,0.25,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-TS-041,T-Bone Steak,Skurvidas Ernestas ,Meat,Grilled T-bone steak simply seasoned,4,380,Main Dish,,GRILL,1520,Grilled Beef,233.33,15.33,5.33,0,0,0,0,26.67,433.33,109.33,0.67,0.001,0.013,2.33,0.43,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-VQ-039,Vegetable Quesadillas,Skurvidas Ernestas ,Wraps & Sandwiches,Grilled tortilla filled with sautéed vegetables,4,300,Side Dish,,GRILL,1200,Wraps-Tortillas,281.41,11.19,4.53,30.41,4.23,0,3.51,10.39,351.19,88.35,0.19,0.01,0.26,1.71,0.43,43.21,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-VSR-031,Vegetable Spring Rolls,Skurvidas Ernestas ,Vegetables,Crispy fried spring rolls filled with mixed vegetables,4,180,Side Dish,,DEEP FRIED,720,Vegetable Stir-Fry,244.41,10.35,1.43,28.19,4.23,0,2.51,4.39,351.19,88,0,0,0.26,1.31,0.43,67,B,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"Cereals w/ Gluten, Sesame, Soy"
STMA-BB-004,Braised brisket,Stone Marijana,Meat,tender pieces of beef in juus,50,130,Main Dish,International,BRAISED,15000,"Stewed Beef (Goulash, Beef Bourguignon)",243.11,14.29,4.51,6.39,2.19,0.51,1.21,23.19,351.19,89.19,0.065,0.0012,0.021,0.0025,0.43,20.5,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
STMA-BB-006,Beef Burger,Stone Marijana,Meat,beef burguer with bun,50,200,Main Dish,International,GRILL,9000,Street Food,243.51,14.21,4.52,16.39,3.19,1.21,1.41,18.29,351.19,88.41,0.43,0.01,0.17,2.51,0.43,23.19,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Egg, Sesame"
STMA-BG-009,Beef Gyros,Stone Marijana,Meat,thin sliced beef with veggies,50,150,Main Dish,Arabic,GRILL,10000,Stir-Fry Beef,233.19,11.41,3.51,14.19,4.21,0.01,2.35,20.39,351.19,89.19,0.051,0.0012,0.073,2.35,0.394,24.56,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
STMA-BG-010,Bulgarian Burgundies Beef,Stone Marijana,Meat,rich  beef dish,50,150,Main Dish,International,STEWED,12000,"Stewed Beef (Goulash, Beef Bourguignon)",243.11,14.51,4.23,6.21,1.39,0,0.81,23.19,351.19,883.79,0.065,0.0014,0.021,2.31,0.35,23.19,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-BM-007,Beef Meatballs,Stone Marijana,Meat,Beef Meatballs in tomato sauce,50,180,Main Dish,Mediterranean,BRAISED,13000,"Stewed Beef (Goulash, Beef Bourguignon)",233.41,14.19,5.31,10.39,2.19,0.55,0.61,18.29,351.19,89.29,0.051,0.0013,0.043,0.011,0.231,12.51,C,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"Celery, Cereals w/ Gluten, Egg, Milk"
STMA-BM-008,Beef Kebabs,Stone Marijana,Meat,Beef kebabs on skewers,50,180,Main Dish,Arabic,ROAST,10000,Skewers,243.11,14.21,4.52,10.35,2.19,1.41,0.51,20.19,351.19,89.19,0.051,0.0012,0.021,0.011,0.35,5.21,B,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"Celery, Cereals w/ Gluten, Egg, Milk"
STMA-BR-003,Black Risotto,Stone Marijana,Rice & Grains,,8,300,Main Dish,Mediterranean,WARM,2400,Risotto & Creamy Rice,174.41,3.49,0.53,24.19,1.41,0,1.21,8.39,351.19,89.23,0.23,0,0.03,0.85,0.24,10.53,B,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"Cereals w/ Gluten, Fish, Molluscan Shellfish, Sulfites"
STMA-BW-018,Beef Wellington,Stone Marijana,Meat,Beef rolled in puff pastry,50,160,Main Dish,International,ROAST,12000,Roasted Beef,343.21,23.19,8.41,14.51,1.23,0,0.81,20.35,351.19,89.29,0.061,0.0012,0.021,0.0025,0.235,5.23,B,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"Cereals w/ Gluten, Egg, Mustard"
STMA-C-015,Carbonara,Stone Marijana,Pasta,"Traditional Roman pasta with a creamy egg-based sauce, pancetta, and parmesan",4,350,Main Dish,Mediterranean,WARM,1400,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",384.21,24.19,10.35,24.51,1.41,0,1.35,18.29,541.19,136.91,0.23,0.01,0.17,1.31,0.22,5.26,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
STMA-C-039,Carbonara,Stone Marijana,Pasta,"Classic Roman pasta with egg, cheese and cured pork.",4,300,Side Dish,Mediterranean,WARM,1200,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",384.21,24.17,9.35,25.19,1.41,0,1.35,20.55,734.29,185.57,0.23,0.01,0.28,1.31,0.23,0,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
STMA-CB-034,Chilli Beans,Stone Marijana,Meat,Spiced minced beef with beans in tomato sauce.,4,320,Side Dish,International,STEWED,1280,Beans,156.19,6.43,1.83,14.19,4.23,0,4.35,14.29,351.19,883.95,0.29,0,0.03,2.31,0.54,43.21,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-CC-017,Chinese Chicken,Stone Marijana,Meat,"Quick stir-fried chicken with soy, typical of Chinese cuisine.",4,300,Main Dish,International,FRIED,1200,Stir-Fry Chicken,154.41,3.59,0.93,4.85,1.23,0,0.63,24.19,434.79,109.35,0.065,0.0012,0.015,0.93,0.43,23.07,B,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Sesame, Soy"
STMA-CCB-030,Chicken Cordon Bleu,Stone Marijana,Meat,Breaded chicken breast stuffed with ham and melted cheese.,4,220,Main Dish,French,FRIED,880,Breaded Chicken,344.21,20.19,6.35,10.41,0.61,0,0.51,29.19,541.19,137.19,0.073,0.0014,0.194,1.311,0.394,0,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
STMA-CCC-020,Chilli com carne,Stone Marijana,Meat,ground beef stew with beans ,50,200,Side Dish,International,STEWED,12000,"Stewed Beef (Goulash, Beef Bourguignon)",173.41,8.31,2.53,10.39,2.55,1.19,2.25,14.19,351.19,88.45,0.03,0,0.03,0.01,0.35,23.15,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
STMA-CMP-016,Chicken Mushroom Pasta,Stone Marijana,Pasta,"Tender chicken and mushrooms cooked in a creamy sauce, tossed with pasta.",4,380,Main Dish,Mediterranean,BRAISED,1520,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",184.21,8.51,2.41,15.19,1.31,0,1.41,18.39,241.19,606.91,0.034,0.001,0.015,0.008,0.231,23.11,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-CP-026,Chicken Picatta,Stone Marijana,Meat,Grill chicken with capers and lemon sauce,50,140,Main Dish,French,GRILL,11000,Grilled Chicken,173.41,7.35,2.31,4.19,0.41,0,0.35,24.19,433.79,109.35,0.065,0.0012,0.015,0.93,0.35,5.21,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
STMA-CPR-012,Chicken Pilaf Rice,Stone Marijana,Rice & Grains,Aromatic pilaf-style rice cooked with tender chicken and vegetables.,1,600,Main Dish,Arabic,STEWED,600,"Stewed Poultry (Coq Au Vin, Chicken Curry)",154.21,3.41,0.63,24.19,1.41,0,1.81,10.39,241.19,606.91,0.02,0,0.02,0.81,0.24,43.21,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
STMA-CR-038,Coconut Rice,Stone Marijana,Rice & Grains,Fragrant rice cooked with coconut milk.,4,180,Side Dish,International,WARM,720,Risotto & Creamy Rice,173.41,8.31,7.23,24.19,0.41,0,0.71,2.51,104.17,262.92,0,0,0.02,0.29,0.13,0,C,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Milk, nuts"
STMA-CS-024,Chicken Schnitzel,Stone Marijana,Meat,Crispy breaded chicken,4,220,Main Dish,International,FRIED,880,Breaded Chicken,234.12,10.31,1.93,10.19,0.55,0,0.51,24.39,351.19,883.79,0.065,0.0012,0.021,0.93,0.34,0,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
STMA-CSWP-025,Chicken Stew With Peas,Stone Marijana,Meat,Chicken stew with tender pieces of chicken and sweet peas,4,400,Main Dish,International,STEWED,1600,"Stewed Poultry (Coq Au Vin, Chicken Curry)",166.41,8.31,1.93,6.19,2.35,0,1.41,15.61,434.69,109.37,0.36,0,0.03,0.93,0.33,0.43,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
STMA-CW-032,Chicken Wraps,Stone Marijana,Wraps & Sandwiches,Warm tortilla wraps filled with seasoned chicken and fresh garnish.,4,320,Main Dish,International,GRILL,1280,Wraps-Tortillas,244.41,10.33,2.31,23.19,2.55,0.51,2.19,20.39,351.19,88.45,0.058,0.005,0.073,1.31,0.351,23.15,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-MB-022,Mongolian Beef,Stone Marijana,Meat,stir-fry beef stripes glazed,50,140,Side Dish,International,GRILL,9000,Stir-Fry Beef,173.41,8.23,1.53,6.53,2.31,1.99,1.41,15.61,351.19,88.43,0.035,0.0012,0.015,0.93,0.31,24.57,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
STMA-MB-035,Mongolian Beef,Stone Marijana,Meat,Tender beef strips glazed in sweet soy sauce.,4,250,Main Dish,International,FRIED,1000,Stir-Fry Beef,243.19,14.29,2.59,10.41,6.31,5.99,0.41,23.19,351.19,4,0.06,0,0.02,2.19,0.35,5.19,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
"STMA-ML""-019",Mat Loaf Stefani,Stone Marijana,Meat,Beef meat loaf with boiled egg,50,160,Side Dish,International,ROAST,11000,Roasted Beef,243.51,14.29,5.23,6.39,1.21,0,0.51,23.19,434.91,109.74,0.65,0.01,0.03,0.02,0.35,5.12,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
STMA-OS-001,Oxtails stew,Stone Marijana,Meat,Slowcooked oxtails ,50,200,Main Dish,International,STEWED,13000,"Stewed Beef (Goulash, Beef Bourguignon)",173.41,8.31,2.53,6.39,1.91,0.21,1.23,14.19,351.19,89.19,0.035,0.0012,0.023,0.0021,0.31,23.11,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Celery, Cereals w/ Gluten"
STMA-P-036,Pizza,Stone Marijana,Pizza,Classic Italian oven-baked pizza,4,380,Main Dish,Mediterranean,WARM,1520,Street Food,344.21,18.39,7.31,28.19,4.21,0.41,2.11,14.29,541.19,137.19,0.33,0.01,0.29,1.51,0.24,10.21,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
STMA-PC-027,Pork Chops,Stone Marijana,Meat,Grilled pork chops,50,150,Side Dish,Mediterranean,GRILL,10000,Grilled Pork,245.51,14.11,4.93,0.51,0,0,0,24.19,444.11,112.26,0.065,0.004,0.021,1.31,384.19,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-PRP-013,Pork Rice Pilaf,Stone Marijana,Rice & Grains,Flavourful pilaf featuring tender pork cooked with rice and vegetables,6,340,Main Dish,International,STEWED,2030,Stewed Pork,173.41,6.29,1.23,20.55,1.41,0,2.35,12.19,241.19,605.95,0.03,0,0.02,0.01,0.34,0.23,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-RC-023,Roast Chicken,Stone Marijana,Meat,Classic oven-roasted whole chicken with crispy skin and juicy meat,4,350,Main Dish,International,ROAST,1400,Roasted Chicken,216.41,12.19,3.39,0,0,0,0,26.43,433.75,109.38,0.074,0.0012,0.012,0.0013,0.23,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-RP-037,Roasted Potatoes,Stone Marijana,Vegetables,Crispy roasted potatoes with soft interior.,4,220,Side Dish,Mediterranean,ROAST,880,Potatoes,118.41,3.47,0.53,22.19,0.71,0,2.44,2.26,173.64,439.1,0,0,0.012,0.73,0.52,0.95,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-S&SC-033,Crispy Chicken in Sweet and Sour Sauce,Stone Marijana,Meat,Crispy chicken coated in sweet and sour sauce.,4,260,Main Dish,International,DEEP FRIED,1040,Stir-Fry Chicken,244.41,10.31,1.71,20.19,8.41,6.21,1.39,23.19,351.19,88.29,0.065,0.0012,0.015,0.93,0.43,23.11,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
STMA-SB-014,Spaghetti Bolognese,Stone Marijana,Pasta,A classic Italian pasta with slow-simmered beef and tomato sauce,4,400,Main Dish,Mediterranean,STEWED,1600,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",173.41,8.23,2.51,17.19,4.31,0.71,2.35,12.11,351.19,88.41,0.29,0.01,0.23,1.93,0.54,23.11,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
STMA-SC-031,Stir-Fry Chicken,Stone Marijana,Meat,Quick-cooked chicken with vegetables and light soy seasoning.,4,230,Main Dish,International,FRIED,920,Stir-Fry Chicken,143.19,6.41,1.23,4.93,1.41,0,1.35,23.41,434.78,109.69,0.065,0.0012,0.015,0.93,0.43,45.12,B,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Celery, Soy"
VADR-BBS-007,Belgian Beef Stew,Vasilij Dresvianin,Meat,(Carbonnade Flamande / Stoofvlees),4,380,Main Dish,,STEWED,,"Stewed Beef (Goulash, Beef Bourguignon)",243.41,14.21,4.53,10.35,2.51,1.5,1.21,20.19,434.19,109.29,0.061,0.0012,0.021,0.0023,0.351,12.15,B,1,1,0,0,0,0,0,0,1,0,0,0,0,1,"Celery, Cereals w/ Gluten, Mustard, Sulfites"
VADR-BFF-020,Butter Fried Fish,Vasilij Dresvianin,Fish & Seafood,Pan-fried fish fillets cooked in butter with a light lemon,4,250,Main Dish,,FRIED,,Breaded Fish,233.41,12.31,7.29,4.39,0.21,0,0.31,24.85,433.75,1093.75,0.065,0.0004,0.023,0.0013,0.43,2.51,C,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Cereals w/ Gluten, Fish"
VADR-BM-006,Beef Moussaka,Vasilij Dresvianin,Meat,Traditional greek baked dish,4,400,Main Dish,,BAKE,,Breaded Beef,243.41,14.21,6.35,14.19,4.31,0.51,2.53,15.61,351.19,883.79,0.43,0.01,0.17,1.81,0.43,34.21,B,0,1,0,1,0,0,1,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg, Milk"
VADR-BNS-005,Beef Noodle Soup,Vasilij Dresvianin,Soup,"Asian-style soup with tender beef, noodles and vegetables",4,400,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",143.21,4.35,1.42,15.61,2.31,0,1.93,10.39,434.79,109.35,0.24,0.01,0.03,0.93,0.35,34.21,B,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"Celery, Egg, Soy"
VADR-BP-016,Baby Potatoes,Vasilij Dresvianin,Potatoes,Crispy baby potatoes seasoned with garlic and herbs.,4,250,Side Dish,,ROAST,,Potatoes,118.29,3.33,0.47,23.19,1.92,0,3.33,2.44,174.44,442.11,0,0,0.027,0.93,0.73,80,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
VADR-CB-009,Chicken Burger,Vasilij Dresvianin,Meat,Grilled chicken burger,4,220,Main Dish,,GRILL,,Breaded Chicken,165.38,3.59,0.93,0,0,0,0,31.43,433.64,109.09,0.074,0.0012,0.012,0.93,0.33,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
VADR-CIMS-019,Chicken In Mushroom Sauce,Vasilij Dresvianin,Meat,Grilled chicken breast served with a rich creamy mushroom sauce.,4,350,Main Dish,,GRILL,,Grilled Chicken,174.41,8.31,2.53,4.39,1.21,0,0.71,23.19,434.79,109.35,0.065,0.0012,0.015,0.93,0.36,14.29,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Celery, Cereals w/ Gluten"
VADR-CM-015,Chinese Meatballs,Vasilij Dresvianin,Meat,Meatballs made with a mixture of meet then coated in a sweet and savoury Asian-style sauce.,4,320,Main Dish,,FRIED,,Stir-Fry Beef,343.21,23.19,7.35,12.51,4.23,2.11,0.81,23.45,541.19,137.43,0.065,0.0012,0.023,0.018,0.351,12.56,C,0,1,0,1,1,0,0,0,0,0,0,0,1,0,"Cereals w/ Gluten, Egg, Fish, Soy"
VADR-CP-003,Cauliflower Pancakes,Vasilij Dresvianin,Vegetables,"Savoury pancakes made with cauliflower, eggs and cheese.",4,220,Side Dish,,FRIED,,Vegetable Stir-Fry,184.29,8.51,2.31,14.19,2.41,0,4.21,7.39,241.82,606.45,0.13,0,0.17,1.21,0.43,60,B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg"
VADR-CST-002,Chinese Style Tagliatelle,Vasilij Dresvianin,Pasta,Tagliatelle pasta stir-fried with vegetables,4,340,Side Dish,,STIR FRY,,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",154.41,3.94,0.55,24.19,4.23,0,2.41,4.31,351.19,88.35,0,0,0.03,0.85,0.24,43.53,B,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"Fish, Sesame, Soy"
VADR-FC-012,Fried Cod,Vasilij Dresvianin,Fish & Seafood,Cod fillets coated in seasoned flour and fried.,4,250,Main Dish,,FRIED,,Fish Dishes (General),233.41,12.19,1.83,6.35,0.41,0,0.25,20.55,433.75,1093.75,0.057,0.0003,0.038,0.73,0.34,0,C,0,1,0,1,1,0,1,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg, Fish, Milk"
VADR-GS-010,Grilled Sausages,Vasilij Dresvianin,Meat,Pork sausages grilled,4,300,Side Dish,,GRILL,,Street Food,343,28.5,9.5,0.5,0.1,0,0.1,23.5,550,1375,0.065,0.0002,0.02,1.2,0.4,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
VADR-GSP-001,Grilled Sweet Potato,Vasilij Dresvianin,Potatoes,Sweet potato slices grilled with olive oil and herbs,4,250,Side Dish,,GRILL,,Potatoes,105.38,2.17,0.31,22.97,4.01,0,3.85,1.98,213.33,538.33,0,0,0.038,0.783,542.5,100,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
VADR-HD-004,Hot Dog,Vasilij Dresvianin,Burger,,4,250,Main Dish,,BOIL,,Street Food,344.29,24.19,8.35,24.55,6.29,4.55,1.35,11.49,744.21,186.05,0.35,0.01,0.17,1.93,0.33,14.29,C,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Cereals w/ Gluten, Mustard"
VADR-PD-018,Pork Dragon,Vasilij Dresvianin,Meat,Crispy fried pork strips coated in a spicy sweet Dragon sauce,4,330,Main Dish,,DEEP FRIED,,Stir-Fry Pork,444.29,24.41,7.35,24.19,8.31,5.51,1.21,23.19,541.19,136.79,0.59,0.01,0.02,0.93,0.43,14.29,C,0,1,0,1,1,0,0,0,0,0,0,0,1,0,"Cereals w/ Gluten, Egg, Fish, Soy"
VADR-PFP-022,Pan Fried Potatoes,Vasilij Dresvianin,Potatoes,Boiled potatoes pan-fried,4,250,Side Dish,,FRIED,,Potatoes,154.41,3.55,0.71,28.15,1.35,0,2.45,2.55,245.91,618.59,0.01,0,0.02,0.65,0.73,80,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
